player_id,league
pendeje02,NBA
pendeje02,NBA
pendeje02,NBA
pendeje02,NBA
azubuke01,NBA
azubuke01,NBA
azubuke01,NBA
azubuke01,NBA
azubuke01,NBA
azubuke01,NBA
azubuke01,NBA
babbch01,NBA
babbilu01,NBA
babbilu01,NBA
babbilu01,NBA
babbilu01,NBA
babbilu01,NBA
babbilu01,NBA
babbilu01,NBA
babicmi01,NBA
bacondw01,NBA
bagarda01,NBA
bagarda01,NBA
bagarda01,NBA
bagarda01,NBA
baglejo01,NBA
baglejo01,NBA
baglejo01,NBA
baglejo01,NBA
baglejo01,NBA
baglejo01,NBA
baglejo01,NBA
baglejo01,NBA
baglejo01,NBA
baileja01,NBA
baileja01,NBA
baileja01,NBA
baileth01,NBA
baileth01,NBA
baileth01,NBA
baileth01,NBA
baileth01,NBA
baileth01,NBA
baileth01,NBA
baileth01,NBA
baileth01,NBA
baileth01,NBA
baileth01,NBA
baileto01,NBA
baileto01,NBA
bairsca01,NBA
bairsca01,NBA
bakerro01,NBA
bakerro01,NBA
bakervi01,NBA
bakervi01,NBA
bakervi01,NBA
bakervi01,NBA
bakervi01,NBA
bakervi01,NBA
bakervi01,NBA
bakervi01,NBA
bakervi01,NBA
bakervi01,NBA
bakervi01,NBA
bakervi01,NBA
bakervi01,NBA
bakervi01,NBA
bakervi01,NBA
bakervi01,NBA
bakervi01,NBA
balkmre01,NBA
balkmre01,NBA
balkmre01,NBA
balkmre01,NBA
balkmre01,NBA
balkmre01,NBA
balkmre01,NBA
balllo01,NBA
ballagr01,NBA
ballagr01,NBA
banksge01,NBA
banksge01,NBA
banksma01,NBA
banksma01,NBA
banksma01,NBA
banksma01,NBA
banksma01,NBA
banksma01,NBA
banksma01,NBA
banksma01,NBA
bannike01,NBA
bannike01,NBA
bannike01,NBA
bannike01,NBA
barbole01,NBA
barbole01,NBA
barbole01,NBA
barbole01,NBA
barbole01,NBA
barbole01,NBA
barbole01,NBA
barbole01,NBA
barbole01,NBA
barbole01,NBA
barbole01,NBA
barbole01,NBA
barbole01,NBA
barbole01,NBA
bardost01,NBA
bardost01,NBA
bareajo01,NBA
bareajo01,NBA
bareajo01,NBA
bareajo01,NBA
bareajo01,NBA
bareajo01,NBA
bareajo01,NBA
bareajo01,NBA
bareajo01,NBA
bareajo01,NBA
bareajo01,NBA
bareajo01,NBA
bargnan01,NBA
bargnan01,NBA
bargnan01,NBA
bargnan01,NBA
bargnan01,NBA
bargnan01,NBA
bargnan01,NBA
bargnan01,NBA
bargnan01,NBA
bargnan01,NBA
bargnan01,NBA
barklch01,NBA
barklch01,NBA
barklch01,NBA
barklch01,NBA
barklch01,NBA
barklch01,NBA
barklch01,NBA
barklch01,NBA
barklch01,NBA
barklch01,NBA
barklch01,NBA
barklch01,NBA
barklch01,NBA
barklch01,NBA
barklch01,NBA
barkler01,NBA
barkler01,NBA
barkler01,NBA
barneha02,NBA
barneha02,NBA
barneha02,NBA
barneha02,NBA
barneha02,NBA
barneha02,NBA
barnema02,NBA
barnema02,NBA
barnema02,NBA
barnema02,NBA
barnema02,NBA
barnema02,NBA
barnema02,NBA
barnema02,NBA
barnema02,NBA
barnema02,NBA
barnema02,NBA
barnema02,NBA
barnema02,NBA
barnema02,NBA
barnema02,NBA
barnema02,NBA
barrean01,NBA
barrean01,NBA
barroea01,NBA
barroea01,NBA
barroea01,NBA
barroea01,NBA
barroea01,NBA
barroea01,NBA
barroea01,NBA
barroda01,NBA
barroda01,NBA
barroda01,NBA
barroda01,NBA
barroda01,NBA
barroda01,NBA
barroda01,NBA
barroda01,NBA
barroda01,NBA
barroda01,NBA
barroda01,NBA
barroda01,NBA
barrybr01,NBA
barrybr01,NBA
barrybr01,NBA
barrybr01,NBA
barrybr01,NBA
barrybr01,NBA
barrybr01,NBA
barrybr01,NBA
barrybr01,NBA
barrybr01,NBA
barrybr01,NBA
barrybr01,NBA
barrybr01,NBA
barrybr01,NBA
barrybr01,NBA
barrydr01,NBA
barrydr01,NBA
barryjo01,NBA
barryjo01,NBA
barryjo01,NBA
barryjo01,NBA
barryjo01,NBA
barryjo01,NBA
barryjo01,NBA
barryjo01,NBA
barryjo01,NBA
barryjo01,NBA
barryjo01,NBA
barryjo01,NBA
barryjo01,NBA
barryjo01,NBA
bartowi01,NBA
bartowi01,NBA
bartowi01,NBA
bartowi01,NBA
bartowi01,NBA
bartowi01,NBA
basdeed01,NBA
bassbr01,NBA
bassbr01,NBA
bassbr01,NBA
bassbr01,NBA
bassbr01,NBA
bassbr01,NBA
bassbr01,NBA
bassbr01,NBA
bassbr01,NBA
bassbr01,NBA
bassbr01,NBA
bassbr01,NBA
bastoma01,NBA
bastoma01,NBA
bastoma01,NBA
bastoma01,NBA
bastoma01,NBA
bateeme01,NBA
bateeme01,NBA
batises01,NBA
batises01,NBA
batismi01,NBA
battito01,NBA
battito01,NBA
battito01,NBA
battito01,NBA
battito01,NBA
battito01,NBA
battito01,NBA
battito01,NBA
battito01,NBA
battito01,NBA
battito01,NBA
battito01,NBA
battito01,NBA
battito01,NBA
battito01,NBA
battish01,NBA
battish01,NBA
battish01,NBA
battish01,NBA
battish01,NBA
battish01,NBA
battish01,NBA
battish01,NBA
battish01,NBA
battish01,NBA
battish01,NBA
battish01,NBA
battish01,NBA
battljo01,NBA
battljo01,NBA
battljo01,NBA
battljo01,NBA
battljo01,NBA
battljo01,NBA
battljo01,NBA
battljo01,NBA
battlke01,NBA
battlke01,NBA
batumni01,NBA
batumni01,NBA
batumni01,NBA
batumni01,NBA
batumni01,NBA
batumni01,NBA
batumni01,NBA
batumni01,NBA
batumni01,NBA
batumni01,NBA
baxtelo01,NBA
baxtelo01,NBA
baxtelo01,NBA
baxtelo01,NBA
bayleje01,NBA
bayleje01,NBA
bayleje01,NBA
bayleje01,NBA
bayleje01,NBA
bayleje01,NBA
bayleje01,NBA
bayleje01,NBA
bayleje01,NBA
bayleje01,NBA
baynear01,NBA
baynear01,NBA
baynear01,NBA
baynear01,NBA
baynear01,NBA
baynear01,NBA
bazarse01,NBA
bazemke01,NBA
bazemke01,NBA
bazemke01,NBA
bazemke01,NBA
bazemke01,NBA
bazemke01,NBA
bealbr01,NBA
bealbr01,NBA
bealbr01,NBA
bealbr01,NBA
bealbr01,NBA
bealbr01,NBA
beaslje01,NBA
beaslje01,NBA
beaslma01,NBA
beaslma01,NBA
beaslmi01,NBA
beaslmi01,NBA
beaslmi01,NBA
beaslmi01,NBA
beaslmi01,NBA
beaslmi01,NBA
beaslmi01,NBA
beaslmi01,NBA
beaslmi01,NBA
beaslmi01,NBA
beaslmi01,NBA
beaslmi01,NBA
beaslmi01,NBA
beaubro01,NBA
beaubro01,NBA
beaubro01,NBA
beaubro01,NBA
beckco01,NBA
beckco01,NBA
bedfowi01,NBA
bedfowi01,NBA
bedfowi01,NBA
bedfowi01,NBA
bedfowi01,NBA
belinma01,NBA
belinma01,NBA
belinma01,NBA
belinma01,NBA
belinma01,NBA
belinma01,NBA
belinma01,NBA
belinma01,NBA
belinma01,NBA
belinma01,NBA
belinma01,NBA
belinma01,NBA
